InvoiceNo,StockCode,Quantity,InvoiceDate,UnitPrice,CustomerID
538197,22562,4,2010-12-10 10:56,1.25,14419
538197,21034,1,2010-12-10 10:56,0.95,14419
538197,22745,2,2010-12-10 10:56,2.1,14419
538197,22746,3,2010-12-10 10:56,2.1,14419
538197,22747,3,2010-12-10 10:56,2.1,14419
538197,22748,3,2010-12-10 10:56,2.1,14419
538198,22818,12,2010-12-10 11:01,0.42,17827
538198,72817,12,2010-12-10 11:01,1.25,17827
538198,21061,5,2010-12-10 11:01,0.85,17827
538198,22659,2,2010-12-10 11:01,1.95,17827
538198,17003,36,2010-12-10 11:01,0.21,17827
538198,21328,6,2010-12-10 11:01,1.65,17827
538198,21329,6,2010-12-10 11:01,1.65,17827
538198,21983,12,2010-12-10 11:01,0.29,17827
538198,22616,12,2010-12-10 11:01,0.29,17827
538198,21466,1,2010-12-10 11:01,3.75,17827
538198,22570,4,2010-12-10 11:01,3.75,17827
538198,22988,6,2010-12-10 11:01,1.25,17827
538198,22645,4,2010-12-10 11:01,1.45,17827
538198,20967,2,2010-12-10 11:01,3.75,17827
538198,22940,3,2010-12-10 11:01,4.25,17827
538198,20970,3,2010-12-10 11:01,3.75,17827
538198,20969,5,2010-12-10 11:01,3.75,17827
538198,22569,4,2010-12-10 11:01,3.75,17827
538198,22565,6,2010-12-10 11:01,0.85,17827
538198,22586,6,2010-12-10 11:01,0.85,17827
538198,22566,6,2010-12-10 11:01,0.85,17827
538198,22450,12,2010-12-10 11:01,3.35,17827
538198,21696,6,2010-12-10 11:01,2.95,17827
538198,85231G,6,2010-12-10 11:01,0.85,17827
538198,85231B,6,2010-12-10 11:01,0.85,17827
538198,22816,12,2010-12-10 11:01,0.42,17827
538198,22817,12,2010-12-10 11:01,0.42,17827
538198,22815,12,2010-12-10 11:01,0.42,17827
538198,22819,12,2010-12-10 11:01,0.42,17827
538198,22716,12,2010-12-10 11:01,0.42,17827
538198,21867,3,2010-12-10 11:01,1.25,17827
538198,20658,3,2010-12-10 11:01,1.25,17827
538198,20659,3,2010-12-10 11:01,1.25,17827
538198,20654,3,2010-12-10 11:01,1.25,17827
538198,22470,3,2010-12-10 11:01,2.95,17827
538198,22483,3,2010-12-10 11:01,2.95,17827
538198,21733,2,2010-12-10 11:01,2.95,17827
538198,21829,36,2010-12-10 11:01,0.21,17827
538198,22909,5,2010-12-10 11:01,0.85,17827
538198,21219,10,2010-12-10 11:01,1.25,17827
538198,22923,24,2010-12-10 11:01,0.85,17827
538198,85123A,3,2010-12-10 11:01,2.95,17827
538198,21115,3,2010-12-10 11:01,6.75,17827
538198,21080,2,2010-12-10 11:01,0.85,17827
538198,21078,3,2010-12-10 11:01,0.85,17827
538198,84520B,3,2010-12-10 11:01,0.85,17827
538198,22908,3,2010-12-10 11:01,0.85,17827
538198,17165D,6,2010-12-10 11:01,1.05,17827
538198,22451,12,2010-12-10 11:01,3.35,17827
538198,21442,24,2010-12-10 11:01,0.72,17827
538198,22741,48,2010-12-10 11:01,0.85,17827
538198,22291,24,2010-12-10 11:01,1.45,17827
538198,22295,12,2010-12-10 11:01,1.65,17827
538198,22457,12,2010-12-10 11:01,2.95,17827
538198,21644,12,2010-12-10 11:01,1.25,17827
538198,21638,6,2010-12-10 11:01,2.1,17827
538198,22181,12,2010-12-10 11:01,0.85,17827
538198,20832,24,2010-12-10 11:01,0.85,17827
538198,20762,2,2010-12-10 11:01,3.75,17827
538198,20763,2,2010-12-10 11:01,3.75,17827
538198,20765,2,2010-12-10 11:01,3.75,17827
538198,20764,2,2010-12-10 11:01,3.75,17827
538198,22149,5,2010-12-10 11:01,2.1,17827
538198,85049B,4,2010-12-10 11:01,1.25,17827
538198,85049E,4,2010-12-10 11:01,1.25,17827
538198,22077,1,2010-12-10 11:01,1.65,17827
538198,22076,4,2010-12-10 11:01,1.65,17827
538198,22082,5,2010-12-10 11:01,1.65,17827
538198,84029G,2,2010-12-10 11:01,3.75,17827
538198,22112,3,2010-12-10 11:01,4.95,17827
538198,22111,3,2010-12-10 11:01,4.95,17827
538198,21481,2,2010-12-10 11:01,2.95,17827
538198,84032B,2,2010-12-10 11:01,2.95,17827
538198,84029E,3,2010-12-10 11:01,3.75,17827
538198,22961,4,2010-12-10 11:01,1.45,17827
538198,20755,3,2010-12-10 11:01,0.85,17827
538198,20757,3,2010-12-10 11:01,0.85,17827
538198,22307,6,2010-12-10 11:01,1.95,17827
538198,22142,4,2010-12-10 11:01,1.45,17827
538198,22144,4,2010-12-10 11:01,2.1,17827
538198,21098,8,2010-12-10 11:01,1.25,17827
538198,21814,12,2010-12-10 11:01,1.45,17827
538198,22809,6,2010-12-10 11:01,2.95,17827
538198,22943,6,2010-12-10 11:01,4.95,17827
538198,85048,2,2010-12-10 11:01,7.95,17827
538198,22941,2,2010-12-10 11:01,8.5,17827
538198,84341B,6,2010-12-10 11:01,0.85,17827
538199,22530,5,2010-12-10 11:02,0.42,14082
538199,22531,5,2010-12-10 11:02,0.42,14082
538199,22551,2,2010-12-10 11:02,1.65,14082
538199,22555,1,2010-12-10 11:02,1.65,14082
538199,22399,6,2010-12-10 11:02,1.25,14082
538199,21889,3,2010-12-10 11:02,1.25,14082
538199,21791,4,2010-12-10 11:02,1.25,14082
538199,21181,1,2010-12-10 11:02,2.1,14082
538199,21175,1,2010-12-10 11:02,2.1,14082
538199,22900,3,2010-12-10 11:02,2.95,14082
538199,22895,1,2010-12-10 11:02,2.95,14082
538199,21533,1,2010-12-10 11:02,4.95,14082
538199,20750,2,2010-12-10 11:02,7.95,14082
538199,21466,1,2010-12-10 11:02,3.75,14082
538199,21467,1,2010-12-10 11:02,3.75,14082
538199,21472,1,2010-12-10 11:02,3.75,14082
538199,20749,2,2010-12-10 11:02,7.95,14082
538199,22617,1,2010-12-10 11:02,4.95,14082
538199,21563,1,2010-12-10 11:02,2.95,14082
538199,22631,4,2010-12-10 11:02,1.95,14082
538199,22492,36,2010-12-10 11:02,0.65,14082
538199,21156,5,2010-12-10 11:02,1.95,14082
538199,22630,1,2010-12-10 11:02,1.95,14082
538199,22629,5,2010-12-10 11:02,1.95,14082
538199,22367,6,2010-12-10 11:02,1.95,14082
538199,22630,3,2010-12-10 11:02,1.95,14082
538199,22899,5,2010-12-10 11:02,2.1,14082
538199,21034,1,2010-12-10 11:02,0.95,14082
538199,22382,2,2010-12-10 11:02,1.65,14082
538200,21034,1,2010-12-10 11:11,0.95,17912
538200,21034,1,2010-12-10 11:11,0.95,17912
538200,22578,12,2010-12-10 11:11,0.85,17912
538200,22669,5,2010-12-10 11:11,2.95,17912
538200,21499,25,2010-12-10 11:11,0.42,17912
538200,22941,1,2010-12-10 11:11,8.5,17912
538200,22943,2,2010-12-10 11:11,4.95,17912
538200,21210,1,2010-12-10 11:11,1.45,17912
538200,21974,1,2010-12-10 11:11,1.45,17912
538200,84987,1,2010-12-10 11:11,1.45,17912
538200,84985A,1,2010-12-10 11:11,1.45,17912
538200,15058A,1,2010-12-10 11:11,7.95,17912
538200,62018,2,2010-12-10 11:11,1.95,17912
538200,22501,1,2010-12-10 11:11,9.95,17912
538200,22502,2,2010-12-10 11:11,5.95,17912
538201,22396,1,2010-12-10 11:12,1.25,15723
538201,22319,12,2010-12-10 11:12,0.65,15723
538201,21640,1,2010-12-10 11:12,0.85,15723
538201,20761,3,2010-12-10 11:12,3.75,15723
538201,21642,3,2010-12-10 11:12,0.85,15723
538201,21640,2,2010-12-10 11:12,0.85,15723
538201,20868,2,2010-12-10 11:12,1.25,15723
538201,22835,1,2010-12-10 11:12,4.65,15723
538201,22086,1,2010-12-10 11:12,2.95,15723
538201,22141,1,2010-12-10 11:12,2.1,15723
538201,22910,1,2010-12-10 11:12,2.95,15723
538201,22652,1,2010-12-10 11:12,1.65,15723
538201,22759,1,2010-12-10 11:12,1.65,15723
538201,22652,1,2010-12-10 11:12,1.65,15723
538201,21123,1,2010-12-10 11:12,1.25,15723
538201,85049G,1,2010-12-10 11:12,1.25,15723
538201,85049C,1,2010-12-10 11:12,1.25,15723
538201,22665,1,2010-12-10 11:12,2.95,15723
538201,22082,5,2010-12-10 11:12,1.65,15723
538201,22319,12,2010-12-10 11:12,0.65,15723
538201,22150,2,2010-12-10 11:12,1.95,15723
538201,22906,1,2010-12-10 11:12,1.65,15723
538201,22173,1,2010-12-10 11:12,2.95,15723
538201,21191,1,2010-12-10 11:12,2.1,15723
538201,21189,1,2010-12-10 11:12,1.65,15723
538201,21051,2,2010-12-10 11:12,2.1,15723
538201,21647,3,2010-12-10 11:12,2.1,15723
538201,22968,3,2010-12-10 11:12,9.95,15723
538201,22381,2,2010-12-10 11:12,2.1,15723
538201,22439,1,2010-12-10 11:12,0.65,15723
538201,22733,1,2010-12-10 11:12,1.25,15723
538201,22315,1,2010-12-10 11:12,1.25,15723
538201,22810,1,2010-12-10 11:12,2.95,15723
538201,21742,1,2010-12-10 11:12,5.95,15723
538201,85048,3,2010-12-10 11:12,7.95,15723
538201,22785,1,2010-12-10 11:12,6.75,15723
538201,21744,4,2010-12-10 11:12,2.95,15723
538201,22086,1,2010-12-10 11:12,2.95,15723
538201,84559B,1,2010-12-10 11:12,0.85,15723
538201,22473,2,2010-12-10 11:12,4.95,15723
538201,22476,2,2010-12-10 11:12,4.95,15723
538202,82483,2,2010-12-10 11:19,5.95,14667
538202,21781,1,2010-12-10 11:19,14.95,14667
538202,21784,2,2010-12-10 11:19,9.95,14667
538202,84820,2,2010-12-10 11:19,5.95,14667
538202,85066,2,2010-12-10 11:19,12.75,14667
538202,82486,2,2010-12-10 11:19,7.95,14667
538202,21258,2,2010-12-10 11:19,12.75,14667
538202,21429,2,2010-12-10 11:19,1.65,14667
538202,85006,3,2010-12-10 11:19,2.95,14667
538202,21259,2,2010-12-10 11:19,5.95,14667
538202,21812,6,2010-12-10 11:19,4.95,14667
538202,84821,12,2010-12-10 11:19,0.85,14667
538202,84638,1,2010-12-10 11:19,6.95,14667
538202,22154,48,2010-12-10 11:19,0.42,14667
538202,22153,48,2010-12-10 11:19,0.42,14667
538202,22153,48,2010-12-10 11:19,0.42,14667
538202,84637,1,2010-12-10 11:19,5.95,14667
538202,21034,1,2010-12-10 11:19,0.95,14667
538202,85064,2,2010-12-10 11:19,5.45,14667
538203,85014A,6,2010-12-10 11:21,5.95,13767
538203,84991,24,2010-12-10 11:21,0.55,13767
538203,21977,24,2010-12-10 11:21,0.55,13767
538203,21212,24,2010-12-10 11:21,0.55,13767
538203,21481,6,2010-12-10 11:21,2.95,13767
538203,21314,16,2010-12-10 11:21,2.1,13767
538203,22726,6,2010-12-10 11:21,3.75,13767
538203,22727,10,2010-12-10 11:21,3.75,13767
538204,21911,12,2010-12-10 11:23,1.65,16656
538204,21704,216,2010-12-10 11:23,0.72,16656
538204,21790,72,2010-12-10 11:23,0.72,16656
538204,84508A,96,2010-12-10 11:23,2.1,16656
538205,15056BL,1,2010-12-10 11:24,5.95,12748
538205,16237,1,2010-12-10 11:24,0.21,12748
538205,10120,1,2010-12-10 11:24,0.21,12748
538205,22229,1,2010-12-10 11:24,0.85,12748
538205,21640,2,2010-12-10 11:24,0.85,12748
538205,22560,3,2010-12-10 11:24,1.25,12748
538205,22489,3,2010-12-10 11:24,0.42,12748
538205,22562,1,2010-12-10 11:24,1.25,12748
538205,85035A,1,2010-12-10 11:24,4.25,12748
538205,75013B,2,2010-12-10 11:24,1.65,12748
538205,79190B,2,2010-12-10 11:24,0.42,12748
538205,22561,3,2010-12-10 11:24,1.65,12748
538205,20861,1,2010-12-10 11:24,2.1,12748
538205,16236,1,2010-12-10 11:24,0.21,12748
538205,22941,1,2010-12-10 11:24,8.5,12748
538205,22942,1,2010-12-10 11:24,8.5,12748
538205,21121,2,2010-12-10 11:24,1.25,12748
538205,22228,1,2010-12-10 11:24,0.85,12748
538205,22755,1,2010-12-10 11:24,0.85,12748
538205,22753,1,2010-12-10 11:24,0.85,12748
538205,22049,50,2010-12-10 11:24,0.42,12748
538205,21063,3,2010-12-10 11:24,0.85,12748
538205,21058,2,2010-12-10 11:24,0.85,12748
538205,21062,2,2010-12-10 11:24,0.85,12748
538205,22116,1,2010-12-10 11:24,2.95,12748
538205,22493,6,2010-12-10 11:24,1.65,12748
538205,21650,2,2010-12-10 11:24,0.65,12748
538205,22529,1,2010-12-10 11:24,0.42,12748
538205,22530,1,2010-12-10 11:24,0.42,12748
538205,22534,1,2010-12-10 11:24,0.42,12748
538205,22035,24,2010-12-10 11:24,0.42,12748
538205,20728,1,2010-12-10 11:24,1.65,12748
538205,70007,2,2010-12-10 11:24,1.65,12748
538205,22909,1,2010-12-10 11:24,0.85,12748
538205,22382,1,2010-12-10 11:24,1.65,12748
538205,22834,6,2010-12-10 11:24,2.1,12748
538205,22315,1,2010-12-10 11:24,1.25,12748
538205,22316,1,2010-12-10 11:24,1.25,12748
538205,22383,1,2010-12-10 11:24,1.65,12748
538205,85035B,1,2010-12-10 11:24,4.25,12748
538205,21098,6,2010-12-10 11:24,1.25,12748
538205,21500,25,2010-12-10 11:24,0.42,12748
538205,16169P,25,2010-12-10 11:24,0.42,12748
538205,21499,25,2010-12-10 11:24,0.42,12748
538205,22796,2,2010-12-10 11:24,9.95,12748
538205,85035B,1,2010-12-10 11:24,4.25,12748
538205,85035A,1,2010-12-10 11:24,4.25,12748
538205,20967,1,2010-12-10 11:24,3.75,12748
538205,20970,1,2010-12-10 11:24,3.75,12748
538205,20780,1,2010-12-10 11:24,5.49,12748
538205,22748,1,2010-12-10 11:24,2.1,12748
538205,22747,1,2010-12-10 11:24,2.1,12748
538205,22745,1,2010-12-10 11:24,2.1,12748
538205,22746,1,2010-12-10 11:24,2.1,12748
538205,22563,2,2010-12-10 11:24,1.25,12748
538205,22654,1,2010-12-10 11:24,5.95,12748
538205,72598,1,2010-12-10 11:24,0.85,12748
538205,22617,4,2010-12-10 11:24,4.95,12748
538205,22968,3,2010-12-10 11:24,9.95,12748
538205,22444,24,2010-12-10 11:24,1.25,12748
538205,22618,2,2010-12-10 11:24,9.95,12748
538205,21034,5,2010-12-10 11:24,0.95,12748
538206,90200B,2,2010-12-10 11:31,4.25,17827
538206,90200D,2,2010-12-10 11:31,4.25,17827
538206,90195A,2,2010-12-10 11:31,8.95,17827
538206,90060D,1,2010-12-10 11:31,5.95,17827
538206,90178A,1,2010-12-10 11:31,11.95,17827
538206,90196B,1,2010-12-10 11:31,12.75,17827
538206,90081C,3,2010-12-10 11:31,4.95,17827
538206,90081A,3,2010-12-10 11:31,4.95,17827
538206,90062,3,2010-12-10 11:31,12.75,17827
538206,90082A,4,2010-12-10 11:31,6.35,17827
538206,90082B,8,2010-12-10 11:31,6.35,17827
538206,84879,8,2010-12-10 11:31,1.69,17827
538206,22744,2,2010-12-10 11:31,2.95,17827
538206,22812,2,2010-12-10 11:31,1.95,17827
538206,22813,2,2010-12-10 11:31,1.95,17827
538207,22747,1,2010-12-10 11:33,2.1,12748
538207,22746,1,2010-12-10 11:33,2.1,12748
538207,22748,1,2010-12-10 11:33,2.1,12748
538207,22745,1,2010-12-10 11:33,2.1,12748
538207,21912,1,2010-12-10 11:33,3.75,12748
538207,21174,1,2010-12-10 11:33,1.95,12748
538207,21166,1,2010-12-10 11:33,1.95,12748
538207,21175,2,2010-12-10 11:33,2.1,12748
538207,16054,2,2010-12-10 11:33,0.42,12748
538207,22197,4,2010-12-10 11:33,0.85,12748
538207,20981,2,2010-12-10 11:33,0.85,12748
538207,79067,1,2010-12-10 11:33,3.75,12748
538207,84595E,1,2010-12-10 11:33,3.75,12748
538207,21243,6,2010-12-10 11:33,1.69,12748
538207,84596F,1,2010-12-10 11:33,1.25,12748
538207,84596L,1,2010-12-10 11:33,1.25,12748
538207,84596F,1,2010-12-10 11:33,1.25,12748
538207,84596E,2,2010-12-10 11:33,1.25,12748
538207,84596B,1,2010-12-10 11:33,1.25,12748
538207,84459B,2,2010-12-10 11:33,1.49,12748
538207,21383,2,2010-12-10 11:33,0.65,12748
538207,21179,1,2010-12-10 11:33,1.25,12748
538207,35915B,2,2010-12-10 11:33,1.65,12748
538207,21586,1,2010-12-10 11:33,2.55,12748
538207,21624,1,2010-12-10 11:33,5.95,12748
538207,21034,1,2010-12-10 11:33,0.95,12748
538207,22470,2,2010-12-10 11:33,2.95,12748
538207,22817,12,2010-12-10 11:33,0.42,12748
538207,22818,12,2010-12-10 11:33,0.42,12748
538207,22816,12,2010-12-10 11:33,0.42,12748
538207,72800E,1,2010-12-10 11:33,2.55,12748
538207,22753,1,2010-12-10 11:33,0.85,12748
538207,22755,1,2010-12-10 11:33,0.85,12748
538207,22906,2,2010-12-10 11:33,1.65,12748
538207,21239,6,2010-12-10 11:33,0.85,12748
538207,21892,4,2010-12-10 11:33,1.25,12748
538207,17091J,2,2010-12-10 11:33,1.25,12748
538207,22030,12,2010-12-10 11:33,0.42,12748
538207,22315,1,2010-12-10 11:33,1.25,12748
538207,22834,4,2010-12-10 11:33,2.1,12748
538207,20686,1,2010-12-10 11:33,3.25,12748
538207,20684,1,2010-12-10 11:33,3.25,12748
538207,21098,8,2010-12-10 11:33,1.25,12748
538207,48116,1,2010-12-10 11:33,7.95,12748
538207,22796,2,2010-12-10 11:33,9.95,12748
538207,22119,1,2010-12-10 11:33,6.95,12748
538207,22121,1,2010-12-10 11:33,5.95,12748
538207,22118,1,2010-12-10 11:33,4.95,12748
538207,22502,2,2010-12-10 11:33,5.95,12748
538207,85035A,2,2010-12-10 11:33,4.25,12748
538207,22443,1,2010-12-10 11:33,7.95,12748
538207,22666,1,2010-12-10 11:33,2.95,12748
538207,16161U,25,2010-12-10 11:33,0.42,12748
538207,21499,25,2010-12-10 11:33,0.42,12748
538207,22049,75,2010-12-10 11:33,0.42,12748
538208,20749,1,2010-12-10 11:39,7.95,14037
538208,20727,2,2010-12-10 11:39,1.65,14037
538208,35591T,1,2010-12-10 11:39,1.25,14037
538208,21889,2,2010-12-10 11:39,1.25,14037
538208,22568,1,2010-12-10 11:39,3.75,14037
538208,20969,1,2010-12-10 11:39,3.75,14037
538208,20970,1,2010-12-10 11:39,3.75,14037
538208,20967,1,2010-12-10 11:39,3.75,14037
538208,22750,1,2010-12-10 11:39,3.75,14037
538208,22272,1,2010-12-10 11:39,2.95,14037
538208,22271,1,2010-12-10 11:39,2.95,14037
538208,22749,1,2010-12-10 11:39,3.75,14037
538208,22570,1,2010-12-10 11:39,3.75,14037
538208,22569,2,2010-12-10 11:39,3.75,14037
538208,22940,1,2010-12-10 11:39,4.25,14037
538208,21888,1,2010-12-10 11:39,3.75,14037
538208,22617,2,2010-12-10 11:39,4.95,14037
538208,22623,1,2010-12-10 11:39,4.95,14037
538208,21098,1,2010-12-10 11:39,1.25,14037
538208,21826,3,2010-12-10 11:39,1.25,14037
538208,21485,1,2010-12-10 11:39,4.95,14037
538208,21479,2,2010-12-10 11:39,3.75,14037
538208,22111,1,2010-12-10 11:39,4.95,14037
538208,21484,1,2010-12-10 11:39,3.45,14037
538208,22110,1,2010-12-10 11:39,2.55,14037
538208,21481,2,2010-12-10 11:39,2.95,14037
538209,85086A,1,2010-12-10 11:42,0.85,12748
538209,22470,1,2010-12-10 11:42,2.95,12748
538209,22469,2,2010-12-10 11:42,1.65,12748
538209,22158,1,2010-12-10 11:42,2.95,12748
538209,22086,1,2010-12-10 11:42,2.95,12748
538209,22563,1,2010-12-10 11:42,1.25,12748
538209,22153,2,2010-12-10 11:42,0.42,12748
538209,22209,1,2010-12-10 11:42,1.65,12748
538209,22210,1,2010-12-10 11:42,1.65,12748
538209,22834,2,2010-12-10 11:42,2.1,12748
538209,16237,10,2010-12-10 11:42,0.21,12748
538209,85049C,1,2010-12-10 11:42,1.25,12748
538209,85049D,1,2010-12-10 11:42,1.25,12748
538209,21166,1,2010-12-10 11:42,1.95,12748
538209,22529,1,2010-12-10 11:42,0.42,12748
538209,22531,1,2010-12-10 11:42,0.42,12748
538209,84536A,2,2010-12-10 11:42,0.42,12748
538209,22319,24,2010-12-10 11:42,0.65,12748
538209,21058,6,2010-12-10 11:42,0.85,12748
538209,22618,2,2010-12-10 11:42,9.95,12748
538209,22748,2,2010-12-10 11:42,2.1,12748
538209,22747,2,2010-12-10 11:42,2.1,12748
538209,22745,2,2010-12-10 11:42,2.1,12748
538209,22746,2,2010-12-10 11:42,2.1,12748
538209,21328,2,2010-12-10 11:42,1.65,12748
538209,21329,2,2010-12-10 11:42,1.65,12748
538209,22766,1,2010-12-10 11:42,2.95,12748
538209,22130,6,2010-12-10 11:42,0.85,12748
538209,21892,2,2010-12-10 11:42,1.25,12748
538209,22494,2,2010-12-10 11:42,1.25,12748
538209,84692,2,2010-12-10 11:42,0.42,12748
538209,22141,2,2010-12-10 11:42,2.1,12748
538209,22441,2,2010-12-10 11:42,2.1,12748
538209,85035A,2,2010-12-10 11:42,4.25,12748
538209,85035B,2,2010-12-10 11:42,4.25,12748
538209,22617,2,2010-12-10 11:42,4.95,12748
538209,22778,2,2010-12-10 11:42,3.95,12748
538209,22940,2,2010-12-10 11:42,4.25,12748
538209,22170,1,2010-12-10 11:42,6.75,12748
538209,22797,1,2010-12-10 11:42,16.95,12748
538209,21034,1,2010-12-10 11:42,0.95,12748
538210,21245,8,2010-12-10 11:44,1.69,14256
538210,21243,8,2010-12-10 11:44,1.69,14256
538210,21242,8,2010-12-10 11:44,1.69,14256
538210,20677,8,2010-12-10 11:44,1.25,14256
538210,21122,24,2010-12-10 11:44,1.25,14256
538210,21121,24,2010-12-10 11:44,1.25,14256
538210,21533,3,2010-12-10 11:44,4.95,14256
538210,21527,4,2010-12-10 11:44,7.95,14256
538210,21212,24,2010-12-10 11:44,0.55,14256
538210,21977,24,2010-12-10 11:44,0.55,14256
538210,21975,24,2010-12-10 11:44,0.55,14256
538210,21976,24,2010-12-10 11:44,0.55,14256
538210,22326,6,2010-12-10 11:44,2.95,14256
538210,22352,6,2010-12-10 11:44,2.55,14256
538210,72760B,2,2010-12-10 11:44,9.95,14256
538210,84880,3,2010-12-10 11:44,5.95,14256
538210,85048,2,2010-12-10 11:44,7.95,14256
538210,21743,6,2010-12-10 11:44,2.95,14256
538210,21240,8,2010-12-10 11:44,0.85,14256
538210,20675,8,2010-12-10 11:44,1.25,14256
538210,21244,8,2010-12-10 11:44,1.69,14256
538210,22627,2,2010-12-10 11:44,8.5,14256
538210,48138,2,2010-12-10 11:44,7.95,14256
538210,22628,4,2010-12-10 11:44,4.95,14256
538210,22377,5,2010-12-10 11:44,2.1,14256
538210,22379,5,2010-12-10 11:44,2.1,14256
538210,21469,6,2010-12-10 11:44,3.75,14256
538210,22639,12,2010-12-10 11:44,2.55,14256
538210,22558,12,2010-12-10 11:44,1.49,14256
538210,22457,6,2010-12-10 11:44,2.95,14256
538210,20674,8,2010-12-10 11:44,1.25,14256
538210,21238,8,2010-12-10 11:44,0.85,14256
538211,22942,2,2010-12-10 11:47,8.5,17690
538211,22941,4,2010-12-10 11:47,8.5,17690
538211,22837,12,2010-12-10 11:47,4.65,17690
538211,21479,12,2010-12-10 11:47,3.75,17690
538211,21481,6,2010-12-10 11:47,2.95,17690
538211,84029E,8,2010-12-10 11:47,3.75,17690
538211,84029G,4,2010-12-10 11:47,3.75,17690
538211,22834,12,2010-12-10 11:47,2.1,17690
538216,22187,4,2010-12-10 11:51,4.25,14543
538216,21781,8,2010-12-10 11:51,12.75,14543
538216,21261,2,2010-12-10 11:51,16.95,14543
538216,72807A,8,2010-12-10 11:51,4.25,14543
538216,21472,18,2010-12-10 11:51,3.75,14543
538240,22816,24,2010-12-10 12:00,0.42,16062
538240,22086,40,2010-12-10 12:00,2.55,16062
538240,21733,6,2010-12-10 12:00,2.95,16062
538240,22952,24,2010-12-10 12:00,0.55,16062
538240,22909,12,2010-12-10 12:00,0.85,16062
538240,22423,6,2010-12-10 12:00,12.75,16062
538240,22558,12,2010-12-10 12:00,1.49,16062
538248,84378,1,2010-12-10 12:14,1.25,18116
538248,17091A,2,2010-12-10 12:14,1.25,18116
538248,17091J,2,2010-12-10 12:14,1.25,18116
538248,84968C,1,2010-12-10 12:14,12.75,18116
538248,22469,1,2010-12-10 12:14,1.65,18116
538248,21786,1,2010-12-10 12:14,0.42,18116
538248,21787,1,2010-12-10 12:14,0.85,18116
538248,21789,1,2010-12-10 12:14,0.85,18116
538248,21788,1,2010-12-10 12:14,0.85,18116
538248,48138,1,2010-12-10 12:14,7.95,18116
538248,22470,2,2010-12-10 12:14,2.95,18116
538248,20751,2,2010-12-10 12:14,2.1,18116
538248,22966,1,2010-12-10 12:14,1.25,18116
538248,21272,2,2010-12-10 12:14,1.25,18116
538248,85114A,2,2010-12-10 12:14,1.65,18116
538248,84849D,1,2010-12-10 12:14,1.69,18116
538248,85084,1,2010-12-10 12:14,0.85,18116
538248,21787,2,2010-12-10 12:14,0.85,18116
538248,21786,2,2010-12-10 12:14,0.42,18116
538248,84991,2,2010-12-10 12:14,0.55,18116
538248,22616,12,2010-12-10 12:14,0.29,18116
538248,22652,2,2010-12-10 12:14,1.65,18116
538248,21733,3,2010-12-10 12:14,2.95,18116
538248,22804,2,2010-12-10 12:14,2.95,18116
538248,85123A,4,2010-12-10 12:14,2.95,18116
538248,84380,1,2010-12-10 12:14,1.25,18116
538248,21730,1,2010-12-10 12:14,4.95,18116
538248,22964,1,2010-12-10 12:14,2.1,18116
538248,21175,2,2010-12-10 12:14,2.1,18116
538248,81950V,1,2010-12-10 12:14,0.85,18116
538248,22902,2,2010-12-10 12:14,2.1,18116
538248,22834,3,2010-12-10 12:14,2.1,18116
538248,22931,1,2010-12-10 12:14,2.55,18116
538248,22930,1,2010-12-10 12:14,2.55,18116
538248,22851,1,2010-12-10 12:14,0.85,18116
538248,20679,2,2010-12-10 12:14,5.95,18116
538248,47591D,3,2010-12-10 12:14,1.95,18116
538248,22367,2,2010-12-10 12:14,1.95,18116
538250,22474,1,2010-12-10 12:20,4.95,18118
538250,22472,1,2010-12-10 12:20,4.95,18118
538250,22588,1,2010-12-10 12:20,2.55,18118
538250,22952,1,2010-12-10 12:20,0.55,18118
538250,22847,1,2010-12-10 12:20,16.95,18118
538250,85123A,8,2010-12-10 12:20,2.95,18118
538250,22064,2,2010-12-10 12:20,1.65,18118
538250,21231,1,2010-12-10 12:20,1.25,18118
538250,21232,2,2010-12-10 12:20,1.25,18118
538250,22694,2,2010-12-10 12:20,2.1,18118
538250,22502,1,2010-12-10 12:20,5.95,18118
538250,20973,1,2010-12-10 12:20,0.65,18118
538250,84006,1,2010-12-10 12:20,0.85,18118
538250,16046,9,2010-12-10 12:20,0.85,18118
538250,22569,1,2010-12-10 12:20,3.75,18118
538250,22141,1,2010-12-10 12:20,2.1,18118
538250,22834,1,2010-12-10 12:20,2.1,18118
538250,22084,1,2010-12-10 12:20,2.95,18118
538250,22147,3,2010-12-10 12:20,1.45,18118
538250,77101A,1,2010-12-10 12:20,1.25,18118
538250,21942,1,2010-12-10 12:20,0.85,18118
538250,21945,1,2010-12-10 12:20,0.85,18118
538250,22653,1,2010-12-10 12:20,1.95,18118
538250,22566,1,2010-12-10 12:20,0.85,18118
538250,22570,2,2010-12-10 12:20,3.75,18118
538250,22634,1,2010-12-10 12:20,9.95,18118
538250,22753,1,2010-12-10 12:20,0.85,18118
538250,22333,1,2010-12-10 12:20,1.65,18118
538250,22332,1,2010-12-10 12:20,1.65,18118
538250,21704,5,2010-12-10 12:20,0.85,18118
538250,21329,1,2010-12-10 12:20,1.65,18118
538250,84535B,2,2010-12-10 12:20,0.65,18118
538250,21992,1,2010-12-10 12:20,2.95,18118
538252,82494L,6,2010-12-10 12:29,2.95,16019
538252,82482,6,2010-12-10 12:29,2.55,16019
538252,85123A,32,2010-12-10 12:29,2.55,16019
