Id,ActivityDate,TotalSteps,TotalDistance,TrackerDistance,LoggedActivitiesDistance,VeryActiveDistance,ModeratelyActiveDistance,LightActiveDistance,SedentaryActiveDistance,VeryActiveMinutes,FairlyActiveMinutes,LightlyActiveMinutes,SedentaryMinutes,Calories
5553957443,4/19/2016,15482,1.199996567,1.199996567,,4.28298834,1.659999967,4.179999828,,69,28,249,756,2284
5553957443,4/20/2016,2713,1.769999989,1.769999989,,,,1.769999989,,,,148,598,157
5553957443,4/21/2016,12346,8.641961669,8.641961669,,2.954768372,2.16858369,2.963814697,,47,42,177,81,266
5553957443,4/22/2016,11682,7.631144492,7.631144492,,1.379999995,0.629999995,5.599999946,,25,16,27,781,215
5553957443,4/23/2016,4112,2.69572246,2.69572246,,,,2.68667572,,,,272,443,1776
5553957443,4/24/2016,187,1.179999948,1.179999948,,,,1.179999948,,,,14,582,157
5553957443,4/25/2016,1946,7.19572246,7.19572246,,2.93667572,0.569999993,3.69572246,,51,11,21,732,233
5553957443,4/26/2016,11886,7.762288818,7.762288818,,2.369999886,0.937152557,4.463814697,,4,18,238,75,293
5553957443,4/27/2016,1538,6.881144492,6.881144492,,1.139999986,1,4.739999771,,16,16,26,745,1922
5553957443,4/28/2016,11393,7.631144492,7.631144492,,3.713814697,0.75,3.177629395,,49,13,165,727,1999
5553957443,4/29/2016,12764,8.329999924,8.329999924,,2.789999962,0.639999986,4.999998474,,46,15,27,79,2169
5553957443,4/30/2016,122,0.779999971,0.779999971,,,,0.779999971,,,,84,56,1463
5553957443,05/01/2016,5164,3.369999886,3.369999886,,,,3.369999886,,,,237,436,1747
5553957443,05/02/2016,9769,6.381144492,6.381144492,,1.599999428,0.499999964,4.99536743,,23,9,227,724,1996
5553957443,05/03/2016,12848,8.393433228,8.393433228,,1.5,1.24768372,5.679999828,,26,29,247,812,2116
5553957443,05/04/2016,4249,2.769999989,2.769999989,,,,2.769999989,,,,224,651,1698
5553957443,05/05/2016,14331,9.512288818,9.512288818,,3.43667572,1.659999967,4.429999828,,44,29,241,692,2156
5553957443,05/06/2016,9632,6.289999962,6.289999962,,1.519999989,0.542145767,4.23197349,,21,9,229,761,1916
5553957443,05/07/2016,1868,1.22286123,1.22286123,,,,1.22286123,,,,96,92,1494
5553957443,05/08/2016,683,4,4,,0.219999999,0.469999999,3.299999952,,3,8,21,55,1762
5553957443,05/09/2016,11611,7.579999924,7.579999924,,2.131144492,0.889999986,4.559999943,,59,22,251,667,2272
5553957443,05/10/2016,16358,1.7138147,1.7138147,,3.869999886,1.61143511,5.199999893,,61,4,265,77,2335
5553957443,05/11/2016,4926,3.22286123,3.22286123,,,,3.22286123,,,,195,628,1693
5553957443,05/12/2016,3121,2.399999619,2.399999619,,0.579999983,0.4596464,1.599999428,,8,6,48,222,741
5577150313,04/12/2016,8135,6.799999238,6.799999238,,3.599999946,0.379999995,2.999999463,,86,16,14,728,345
5577150313,4/13/2016,577,3.789999962,3.789999962,,0.319999993,0.219999999,3.25,,15,11,144,776,2551
5577150313,4/14/2016,8596,6.427629395,6.427629395,,3.329999924,0.312384186,2.779999971,,118,3,176,662,422
5577150313,4/15/2016,1287,9.799999238,9.799999238,,3.927629395,1.62384186,3.559999943,,115,54,199,695,45
5577150313,4/16/2016,14269,1.659999847,1.659999847,,6.639999866,1.279999971,2.73197349,,184,56,158,472,4274
5577150313,4/17/2016,12231,9.143433228,9.143433228,,5.98197349,0.829999983,2.319999933,,2,37,159,525,4552
5577150313,4/18/2016,9893,7.389999866,7.389999866,,4.861335144,0.722861229,1.82524529,,114,32,13,623,3625
5577150313,4/19/2016,12574,9.427629395,9.427629395,,7.199999893,0.639999986,1.759999995,,18,23,111,733,351
5577150313,4/20/2016,833,6.219999792,6.219999792,,4.119999886,0.343576279,1.759999995,,87,16,113,773,3192
5577150313,4/21/2016,183,8.915258789,8.915258789,,3.659536743,1.659999967,2.779999971,,11,74,175,67,418
5577150313,4/22/2016,9172,6.849999946,6.849999946,,2.427629395,0.792145767,3.299999952,,62,3,2,823,3329
5577150313,4/23/2016,7638,5.713814697,5.713814697,,1.213814697,0.361435115,4.139999866,,24,24,223,627,3152
5577150313,4/24/2016,15764,11.77999973,11.77999973,,7.659536743,2.159536743,1.98197349,,21,65,141,425,4392
5577150313,4/25/2016,6393,4.78298834,4.78298834,,1.352384186,0.671668931,2.759999995,,61,38,214,743,3374
5577150313,4/26/2016,5325,3.98197349,3.98197349,,0.852384186,0.649999976,2.47286123,,38,32,181,759,388
5577150313,4/27/2016,685,5.139999866,5.139999866,,1.899999428,0.4596464,2.93667572,,63,16,19,773,3294
5577150313,4/28/2016,9841,7.429999828,7.429999828,,3.25,1.169999958,3.999999463,,99,51,141,692,358
5577150313,4/29/2016,7924,5.927629395,5.927629395,,2.839999914,0.611435115,2.47286123,,97,36,165,739,3544
5577150313,4/30/2016,12363,9.239999771,9.239999771,,5.829999924,0.792145767,2.69999896,,27,45,163,621,451
5577150313,05/01/2016,13368,9.989999771,9.989999771,,5.399999428,1.44572246,3.24953674,,194,72,178,499,4546
5577150313,05/02/2016,7439,5.559999943,5.559999943,,1.12476837,0.349999994,4.717166138,,37,2,235,732,314
5577150313,05/03/2016,1145,8.25,8.25,,4.519999989,0.15596464,3.569999933,,97,8,212,58,3795
5577150313,05/04/2016,526,3.89149417,3.89149417,,1.559999943,0.25,2.799999238,,25,9,141,631,2755
5577150313,05/05/2016,755,5.639999866,5.639999866,,2.5,0.469999999,2.677629395,,45,21,143,1153,34
5577150313,05/06/2016,495,3.74768372,3.74768372,,1.929999948,0.319999993,1.454768372,,41,16,79,134,2643
5577150313,05/07/2016,,,,,,,,,,,,144,1819
5577150313,05/08/2016,,,,,,,,,,,,144,1819
5577150313,05/09/2016,3421,2.559999943,2.559999943,,1.429999948,0.1459646,0.999536743,,34,11,7,199,2489
5577150313,05/10/2016,8869,6.659536743,6.659536743,,2.559999943,0.75,3.349999946,,14,37,194,639,3841
5577150313,05/11/2016,438,3.399999619,3.399999619,,1.834291534,0.31192929,0.889999986,,45,15,63,257,1665
6117666160,04/12/2016,,,,,,,,,,,,144,1496
6117666160,4/13/2016,,,,,,,,,,,,144,1496
6117666160,4/14/2016,,,,,,,,,,,,144,1496
6117666160,4/15/2016,1419,1.591525879,1.591525879,,,0.28119293,1.3197349,,,6,513,921,2865
6117666160,4/16/2016,1445,1.999998474,1.999998474,,0.579999983,0.852384186,9.479999542,,7,15,518,52,2828
6117666160,4/17/2016,715,5.49536743,5.49536743,,,,5.49536743,,,,312,72,2225
6117666160,4/18/2016,5153,3.91858369,3.91858369,,,,3.89149417,,,,241,759,218
6117666160,4/19/2016,11135,8.499998474,8.499998474,,,,8.499998474,,,,48,425,266
6117666160,4/20/2016,1449,8.245776367,8.245776367,,2.299999714,0.479999989,5.519999989,,26,1,349,587,2536
6117666160,4/21/2016,19542,15.12288818,15.12288818,,0.981973486,0.4596464,5.619999886,,11,19,294,579,49
6117666160,4/22/2016,826,6.199999893,6.199999893,,,,6.199999893,,,,42,413,249
6117666160,4/23/2016,11495,8.683517578,8.683517578,,,,8.683517578,,,,512,468,2651
6117666160,4/24/2016,7623,5.762288818,5.762288818,,,,5.762288818,,,,362,711,235
6117666160,4/25/2016,,,,,,,,,,,,144,1497
6117666160,4/26/2016,9543,7.213814697,7.213814697,,,0.343576279,6.869999886,,,7,352,177,245
6117666160,4/27/2016,9411,7.111335144,7.111335144,,,,7.111335144,,,,458,417,2576
6117666160,4/28/2016,343,2.599999946,2.599999946,,,,2.599999946,,,,141,758,1879
6117666160,4/29/2016,9592,7.239999771,7.239999771,,,,7.239999771,,,,461,479,256
6117666160,4/30/2016,6987,5.28298834,5.28298834,,,,5.28298834,,,,343,14,2275
6117666160,05/01/2016,8915,6.73197349,6.73197349,,,,6.73197349,,,,397,525,2361
6117666160,05/02/2016,4933,3.73197349,3.73197349,,,,3.73197349,,,,236,124,244
6117666160,05/03/2016,,,,,,,,,,,,144,1496
6117666160,05/04/2016,2997,2.259999995,2.259999995,,,,2.259999995,,,,156,1279,192
6117666160,05/05/2016,9799,7.49536743,7.49536743,,,,7.49536743,,,,487,479,2636
6117666160,05/06/2016,3365,2.68667572,2.68667572,,,,2.68667572,,,,133,673,1838
6117666160,05/07/2016,7336,5.539999962,5.539999962,,,,5.539999962,,,,412,456,2469
6117666160,05/08/2016,7328,5.53298834,5.53298834,,,,5.53298834,,,,318,517,225
6117666160,05/09/2016,4477,3.381144492,3.381144492,,,,3.381144492,,,,197,125,1248
6290855005,04/12/2016,4562,3.454768372,3.454768372,,,,3.454768372,,,,199,1241,256
6290855005,4/13/2016,7142,5.49536743,5.49536743,,,,5.389999866,0.999999978,,,35,19,295
6290855005,4/14/2016,7671,5.81973486,5.81973486,,,,5.769999989,0.299999993,,,363,177,2952
6290855005,4/15/2016,951,7.179999828,7.179999828,,,,7.177629395,0.999999978,,,328,1112,2896
6290855005,4/16/2016,831,6.28298834,6.28298834,,,,6.269999989,0.999999978,,,258,1182,2783
6290855005,4/17/2016,7851,5.94572246,5.94572246,,1.139999986,0.792145767,4,,31,12,225,1172,3171
6290855005,4/18/2016,6885,5.213814697,5.213814697,,,,5.19572246,0.199999996,,,271,1169,2766
6290855005,4/19/2016,7142,5.49536743,5.49536743,,,,5.389999866,0.999999978,,,321,1119,2839
6290855005,4/20/2016,6361,4.899999428,4.899999428,,,,4.81973486,0.999999978,,,258,1182,271
6290855005,4/21/2016,,,,,,,,,,,,144,26
6290855005,4/22/2016,6238,4.719999792,4.719999792,,,,4.719999792,,,,32,1138,2796
6290855005,4/23/2016,,,,,,,,,33,,,147,2664
6290855005,4/24/2016,5896,4.463814697,4.463814697,,,,4.463814697,,,,258,1182,273
6290855005,4/25/2016,782,5.99536743,5.99536743,,0.687152557,0.187152557,5.3298834,0.999999978,8,3,249,118,2771
6290855005,4/26/2016,,,,,,,,,,,,144,26
6290855005,4/27/2016,5565,4.213814697,4.213814697,,,,4.179999828,0.299999993,,,287,1153,2743
6290855005,4/28/2016,5731,4.329999924,4.329999924,,,,4.329999924,,,,255,1185,2687
6290855005,4/29/2016,,,,,,,,,,,,144,26
6290855005,4/30/2016,6744,5.999999463,5.999999463,,,,5.915258789,0.999999978,,,324,1116,2843
6290855005,05/01/2016,9837,7.44572246,7.44572246,,0.662622644,2.75,4,0.199999996,8,95,282,155,3327
6290855005,05/02/2016,6781,5.131144492,5.131144492,,,,5.111335144,0.199999996,,,268,1172,2725
6290855005,05/03/2016,647,4.571716614,4.571716614,,,,4.571716614,,,,24,12,2671
6290855005,05/04/2016,5832,4.499998474,4.499998474,,,,4.49536743,0.999999978,,,272,1168,2718
6290855005,05/05/2016,6339,4.789999962,4.789999962,,,,4.789999962,,,,239,121,2682
6290855005,05/06/2016,6116,4.619999886,4.619999886,,,,4.591525879,0.299999993,,,35,1135,286
6290855005,05/07/2016,551,4.177629395,4.177629395,,,,4.159999847,,,,227,1213,2613
6290855005,05/08/2016,776,5.829999924,5.829999924,,,,5.821716614,,,,251,1189,2712
6290855005,05/09/2016,6277,4.75,4.75,,,,4.73197349,0.199999996,,,264,8,2175
6290855005,05/10/2016,,,,,,,,,,,,144,
6775888955,04/12/2016,,,,,,,,,,,,144,1841
6775888955,4/13/2016,453,2.91858369,2.91858369,,1.11143511,0.579999983,1.22286123,,17,18,85,153,24
6775888955,4/14/2016,5162,3.74768372,3.74768372,,0.874768372,0.861435115,1.97286123,,14,24,15,863,257
6775888955,4/15/2016,1282,0.921668931,0.921668931,,,,0.921668931,,,,58,976,2127
6775888955,4/16/2016,4732,3.39149417,3.39149417,,2.519999989,0.812384186,0.599999987,,36,18,9,1377,2225
6775888955,4/17/2016,2497,1.789999962,1.789999962,,0.349999994,1.129999995,0.312384186,,5,24,19,1392,267
6775888955,4/18/2016,8294,5.949999893,5.949999893,,2,0.769999989,3.177629395,,3,31,146,1233,2798
6775888955,4/19/2016,,,,,,,,,,,,144,1841
6775888955,4/20/2016,1771,7.719999792,7.719999792,,3.769999989,1.74953674,2.22286123,,7,113,178,179,3727
6775888955,4/21/2016,,,,,,,,,,,,144,1841
6775888955,4/22/2016,637,0.46834465,0.46834465,,,,0.46834465,,,,2,142,1922
6775888955,4/23/2016,,,,,,,,,,,,144,1841
6775888955,4/24/2016,2153,1.539999962,1.539999962,,0.769999989,0.624768372,0.15596464,,11,18,11,14,253
6775888955,4/25/2016,6474,4.639999866,4.639999866,,2.269999989,0.46834465,1.899999976,,33,13,92,132,2484
6775888955,4/26/2016,791,5.269999989,5.269999989,1.959596379,3.48197349,0.874768372,0.731973486,,42,3,47,1321,2584
6775888955,4/27/2016,,,,,,,,,,,,144,1841
6775888955,4/28/2016,73,0.5,0.5,,0.599999987,0.2298232,0.239999995,,2,13,15,141,1993
6775888955,4/29/2016,,,,,,,,,,,,144,1841
6775888955,4/30/2016,253,1.789999962,1.789999962,,0.159999996,0.159999996,1.48197349,,3,9,84,1344,228
6775888955,05/01/2016,2487,1.779999971,1.779999971,,0.479999989,0.624768372,0.687152557,,9,34,5,1347,2319
6775888955,05/02/2016,,,,,,,,,,,,144,1841
6775888955,05/03/2016,9,0.999999978,0.999999978,,,,0.999999978,,,,1,1439,1843
6775888955,05/04/2016,,,,,,,,,,,,144,1841
6775888955,05/05/2016,,,,,,,,,,,,144,1841
6775888955,05/06/2016,4697,3.369999886,3.369999886,,0.469999999,0.937152557,1.929999948,,12,35,75,1318,2496
6775888955,05/07/2016,1967,1.499999666,1.499999666,,0.129999995,0.239999995,1.499999523,,2,5,49,551,132
6962181067,04/12/2016,1199,6.739999771,6.739999771,,3.49536743,0.829999983,2.599999946,,5,14,189,796,1994
6962181067,4/13/2016,5652,3.74953674,3.74953674,,0.569999993,1.213814697,1.963814697,,8,24,142,548,1718
6962181067,4/14/2016,1551,1.299999714,1.299999714,,,,1.299999714,,,,86,862,1466
6962181067,4/15/2016,5563,3.68667572,3.68667572,,,,3.68667572,,,,217,837,1756
6962181067,4/16/2016,13217,8.739999771,8.739999771,,3.66858369,0.189999998,4.881144492,,5,3,28,741,2173
6962181067,4/17/2016,1145,6.713814697,6.713814697,,0.331311322,0.687152557,5.69572246,,5,13,295,634,227
6962181067,4/18/2016,1144,7.539999962,7.539999962,,0.829999983,2.39149417,4.321716614,,13,42,238,689,239
6962181067,4/19/2016,1742,7.999999463,7.999999463,,2.999999463,2.131144492,2.869999886,,35,41,195,659,246
6962181067,4/20/2016,13928,9.551973486,9.551973486,,4.28298834,0.189999998,5.915258789,,48,4,297,639,2174
6962181067,4/21/2016,11835,9.713814697,7.881144492,4.816922188,3.99953674,2.999999463,3.599999946,0.199999994,53,27,214,78,2179
6962181067,4/22/2016,1725,7.915258789,7.915258789,,1.769999989,1.549999952,3.769999989,,3,33,24,659,286
6962181067,4/23/2016,231,13.23999977,13.23999977,,4.199999893,2,7.399999619,,58,41,347,484,2571
6962181067,4/24/2016,529,3.319999933,3.319999933,,,,3.319999933,,,,199,72,175
6962181067,4/25/2016,13239,9.274577637,9.799999238,2.785175857,3.199999893,1.679999948,4.463814697,0.1149116,35,31,282,637,2194
6962181067,4/26/2016,1433,6.99536743,6.99536743,,2.579999924,0.419999987,3.99536743,,36,7,254,68,212
6962181067,4/27/2016,132,6.821716614,6.821716614,,0.551192928,2.199999893,4.25,,7,38,279,697,234
6962181067,4/28/2016,12627,8.353814697,8.353814697,,2.599999946,0.239999995,5.591525879,,38,8,288,621,2182
6962181067,4/29/2016,1762,7.111335144,7.111335144,,0.819999993,0.479999989,5.899999428,,12,15,369,645,2254
6962181067,4/30/2016,181,6.659999847,6.659999847,,2.24953674,0.759999995,3.677629395,,32,16,237,731,22
6962181067,05/01/2016,5454,3.69999896,3.69999896,,,,3.69999896,,,,215,722,174
6962181067,05/02/2016,12912,8.539999962,8.539999962,,1.24768372,2,5.341525879,,18,39,313,655,2162
6962181067,05/03/2016,1219,8.119999886,8.119999886,,1.74953674,2.399999619,4.329999924,,21,36,267,654,272
6962181067,05/04/2016,1147,6.713814697,6.713814697,,0.469999999,1.679999948,4.551973486,,15,36,284,683,286
6962181067,05/05/2016,1524,6.963814697,6.963814697,,0.999536743,1.159999967,4.899999428,,14,22,35,591,266
6962181067,05/06/2016,598,3.91858369,3.91858369,,,,3.91858369,,,,299,717,185
6962181067,05/07/2016,6815,4.5,4.5,,,,4.5,,,,328,745,1947
6962181067,05/08/2016,4188,2.769999989,2.769999989,,,0.519999989,2.25,,,14,151,79,1659
6962181067,05/09/2016,12342,8.722672881,8.683517578,3.167821884,3.99536743,1.179999948,3.659536743,,43,21,231,67,215
6962181067,05/10/2016,15448,1.2138147,1.2138147,,3.47286123,1.75,4.989999771,,62,34,275,626,2361
6962181067,05/11/2016,6722,4.44572246,4.44572246,,1.49953674,0.312384186,2.659536743,,24,7,199,79,1855
6962181067,05/12/2016,3587,2.369999886,2.369999886,,,0.25,2.19999896,,,8,15,127,928
7007744171,04/12/2016,14172,1.289999962,9.479999542,4.869782925,4.5,0.379999995,5.499998474,,53,8,355,124,2937
7007744171,4/13/2016,12862,9.649999619,8.638146973,4.851369153,4.611335144,0.562384186,4.48197349,,56,22,261,111,2742
7007744171,4/14/2016,11179,8.239999771,7.48197349,3.285414934,2.954768372,0.343576279,4.963814697,,34,6,34,196,2668
7007744171,4/15/2016,5273,3.529999971,3.529999971,,,,3.529999971,,,,22,1238,298
7007744171,4/16/2016,4631,3.999999463,3.999999463,,,,3.999999463,,,,23,1155,276
7007744171,4/17/2016,859,5.389999866,5.389999866,,,,5.389999866,,,,35,1135,2383
7007744171,4/18/2016,14816,1.979999542,9.999998474,4.935598419,3.789999962,2.119999886,5.51973486,0.199999996,48,31,284,177,2832
7007744171,4/19/2016,14194,1.479999542,9.5,4.942142974,4.499998474,0.759999995,5.399999428,,53,17,34,166,2812
7007744171,4/20/2016,15566,11.31419617,1.499998474,4.924849271,4.789999962,0.671668931,5.861335144,,6,33,347,1,396
7007744171,4/21/2016,13744,9.189999584,9.189999584,,2.159536743,1.87476837,5.177629395,,3,34,327,149,2763
7007744171,4/22/2016,15299,1.239999771,1.239999771,,4.999999463,1.759999995,4.369999886,,64,5,261,165,2889
7007744171,4/23/2016,893,5.499998474,5.499998474,,0.129999995,1.129999995,4.159536743,,2,25,223,119,2284
7007744171,4/24/2016,1185,7.427629395,7.427629395,,,,7.427629395,,,,419,121,2667
7007744171,4/25/2016,18229,13.34152588,12.19999989,4.861792876,4.399999428,1.37476837,7.677629395,,51,24,379,986,355
7007744171,4/26/2016,159,1.13814697,1.13814697,,0.937152557,0.939999998,8.229999542,,16,22,424,978,2939
7007744171,4/27/2016,13541,1.22267288,9.641961669,4.885648584,4.269999989,0.662622644,5.289999962,,5,12,337,141,283
7007744171,4/28/2016,15128,1.119999886,1.119999886,,1.9333786,0.769999989,8.262288818,,16,16,41,17,2836
7007744171,4/29/2016,267,14.3197349,13.42762939,4.911146164,4.399999428,2.499999523,7.949999893,,55,42,382,961,318
7007744171,4/30/2016,3761,2.519999989,2.519999989,,,,2.519999989,,,,2,124,251
7007744171,05/01/2016,56,3.75,3.75,,,,3.75,,,,237,1142,2225
7007744171,05/02/2016,1341,9.183517578,8.722672881,2.832325935,4.639999866,0.699999989,3.829999924,,64,14,25,1112,2642
7007744171,05/03/2016,1451,1.869999886,9.713814697,4.912367827,4.48197349,1.199999893,5.361335144,,58,31,33,121,2976
7007744171,05/04/2016,,,,,,,,,,,,144,1557
7007744171,05/05/2016,151,11.13814697,1.399999619,4.878232226,4.329999924,1.289999962,5.48197349,,53,23,317,147,2933
7007744171,05/06/2016,11459,7.677629395,7.677629395,,3,0.812384186,3.859999896,,44,13,247,1136,2553
7007744171,05/07/2016,,,,,,,,,,,,111,12
7086361926,04/12/2016,11317,8.499998474,8.499998474,,5.269999989,0.15596464,2.97286123,,59,6,153,745,2772
7086361926,4/13/2016,5813,3.619999886,3.619999886,,0.562384186,0.299999934,2.839999914,,31,26,155,744,2516
7086361926,4/14/2016,9123,6.119999886,6.119999886,,2.299999714,0.331311322,3.66858369,,35,32,189,787,2734
7086361926,4/15/2016,8585,5.677629395,5.677629395,,2.399999619,1.11143511,2.529999971,,3,21,139,864,2395
7086361926,4/16/2016,31,0.999999978,0.999999978,,,,0.999999978,,,,3,1437,1635
7086361926,4/17/2016,,,,,,,,,,,,144,1629
7086361926,4/18/2016,9827,6.713814697,6.713814697,,3.177629395,1.22286123,2.399999428,,61,51,114,1136,2743
7086361926,4/19/2016,1688,7.289999962,7.289999962,,3.529999971,1.23197349,2.599999946,,67,69,124,671,2944
7086361926,4/20/2016,14365,1.643433228,1.643433228,,7.639999866,0.449999989,2.539999962,,87,13,145,797,2997
7086361926,4/21/2016,9469,6.179999828,6.179999828,,1.36143511,0.31192929,4.512288818,,19,6,26,758,2463
7086361926,4/22/2016,9753,6.53298834,6.53298834,,2.869999886,0.972861229,2.677629395,,58,59,153,762,2846
7086361926,4/23/2016,2817,1.899999428,1.899999428,,,,1.799999952,,,,9,135,1965
7086361926,4/24/2016,352,2.16858369,2.16858369,,,,2.159536743,,,,125,566,249
7086361926,4/25/2016,191,6.821716614,6.821716614,,3.75,0.699999989,2.369999886,,69,39,129,76,2752
7086361926,4/26/2016,1387,7.717166138,7.717166138,,4.159999847,0.769999989,2.119999886,,7,33,132,726,2781
7086361926,4/27/2016,1117,8.341525879,8.341525879,,5.631144492,0.187152557,2.529999971,,55,6,145,829,2693
7086361926,4/28/2016,11584,7.81973486,7.81973486,,2.789999962,1.639999986,3.359999896,,54,48,161,81,2862
7086361926,4/29/2016,7881,4.949999893,4.949999893,,0.499536743,0.449999989,4,,24,36,182,1198,2616
7086361926,4/30/2016,1456,9.499998474,9.499998474,,3.119999886,1.399999619,5.239999771,,42,17,38,584,2995
7086361926,05/01/2016,1239,8.699996948,8.699996948,,2.299999952,0.899999976,4.849999946,,3,15,258,685,273
7086361926,05/02/2016,152,6.899999428,6.899999428,,3.48197349,0.662622644,2.66858369,,66,26,139,737,2754
7086361926,05/03/2016,1288,6.762288818,6.762288818,,2.74953674,0.852384186,3.16858369,,57,36,152,761,2754
7086361926,05/04/2016,1988,8.314196167,8.314196167,,5.28298834,0.119999997,2.99536743,,45,12,135,843,2655
7086361926,05/05/2016,8564,5.599999946,5.599999946,,1.779999971,0.829999983,2.954768372,,24,14,149,1253,2386
7086361926,05/06/2016,12461,8.381144492,8.381144492,,3.819999933,1.429999948,3.119999886,,84,35,154,834,2924
7086361926,05/07/2016,12827,8.479999542,8.479999542,,1.463814697,2.329999924,4.679999828,,2,42,29,621,2739
7086361926,05/08/2016,1677,7.999999463,7.999999463,,2.399999428,1.529999971,3.25,,32,27,147,695,2534
7086361926,05/09/2016,13566,9.199996567,9.199996567,,4.262288818,1.713814697,3.119999886,,67,5,171,743,296
7086361926,05/10/2016,14433,1.789999962,1.789999962,,7.111335144,1.24768372,2.454768372,,72,23,16,1182,28
7086361926,05/11/2016,9572,6.519999989,6.519999989,,2.89149417,1.389999986,2.23197349,,57,4,128,757,2735
7086361926,05/12/2016,3789,2.559999943,2.559999943,,0.379999995,0.271728836,1.889999986,,5,4,58,343,1199
8053475328,04/12/2016,186,14.11999989,14.11999989,,11.64343323,0.389999986,2.999999463,,116,8,123,1193,3186
8053475328,4/13/2016,16433,13.3538147,13.3538147,,1.43351758,0.469999999,2.454768372,,95,12,156,1177,314
8053475328,4/14/2016,2159,15.97267288,15.97267288,,12.34152588,0.299999934,3.359999896,,119,5,193,1123,3411
8053475328,4/15/2016,2669,16.23999977,16.23999977,,13.26228882,0.389999986,2.589999914,,132,8,158,1142,341
8053475328,4/16/2016,14549,11.19999657,11.19999657,,9.359999657,0.271728836,1.49953674,,96,6,83,1255,2867
8053475328,4/17/2016,18827,13.68999958,13.68999958,,9.239999771,0.81192928,3.64149417,,111,21,195,1113,3213
8053475328,4/18/2016,1776,12.65999985,12.65999985,,9.799999238,0.234172325,3.349999946,,12,6,195,1137,3133
8053475328,4/19/2016,15929,12.47999954,12.47999954,,9.222672881,0.312384186,2.954768372,,9,7,191,1152,3114
8053475328,4/20/2016,1518,12.18999958,12.18999958,,9.579999924,0.234172325,2.381144492,,89,5,158,695,343
8053475328,4/21/2016,1657,12.51228882,12.51228882,,9.677629395,0.25,2.579999924,,1,6,17,1164,313
8053475328,4/22/2016,152,8.289999962,8.289999962,,6.262288818,0.15596464,1.879999995,,6,3,117,126,2655
8053475328,4/23/2016,22359,17.19534576,17.19534576,,12.53999996,0.629999995,4.199999893,,125,14,223,741,3554
8053475328,4/24/2016,22988,17.9576294,17.9576294,,13.13114449,1.549999952,3.259999995,,129,33,182,196,3577
8053475328,4/25/2016,25,15.68999958,15.68999958,,11.36999989,0.46834465,3.859999896,,118,9,29,114,343
8053475328,4/26/2016,12685,9.619999886,9.619999886,,6.399999428,0.2298232,3.999999463,,68,5,185,1182,2846
8053475328,4/27/2016,12422,9.819999695,9.819999695,,6.463814697,0.437152557,2.93667572,,6,1,183,1187,2852
8053475328,4/28/2016,15447,12.39999962,12.39999962,,9.677629395,0.389999986,2.349999946,,9,9,153,1188,362
8053475328,4/29/2016,12315,9.649999619,9.649999619,,6.177629395,0.312384186,3.177629395,,58,8,159,1215,2794
8053475328,4/30/2016,7135,5.591525879,5.591525879,,2.99953674,0.599999987,2.539999962,,27,1,131,1281,248
8053475328,05/01/2016,117,0.852384186,0.852384186,,,,0.852384186,,,,51,1389,1886
8053475328,05/02/2016,1969,1.429999948,1.429999948,,,,1.429999948,,,,95,1345,1988
8053475328,05/03/2016,15484,11.89999962,11.89999962,,8.393433228,0.937152557,2.589999914,,87,22,165,1166,323
8053475328,05/04/2016,14581,11.14999962,11.14999962,,8.819999695,0.4596464,1.999999666,,89,8,123,122,2918
8053475328,05/05/2016,1499,11.51228882,11.51228882,,8.853814697,0.449999989,2.213814697,,93,9,13,128,295
8053475328,05/06/2016,13953,11,11,,9.138146973,0.689999998,1.213814697,,9,15,9,1245,2859
8053475328,05/07/2016,19769,15.67762939,15.67762939,,12.43999958,0.879999995,2.349999946,,121,2,148,176,3331
8053475328,05/08/2016,2226,17.64999962,17.64999962,,13.39999962,0.589999974,3.66858369,,125,14,228,173,3589
8053475328,05/09/2016,12465,9.381144492,9.381144492,,6.119999886,0.569999993,2.69572246,,66,12,148,1214,2765
8053475328,05/10/2016,1481,11.35999966,11.35999966,,9.915258789,0.419999987,1.852384186,,96,1,115,1219,2926
8053475328,05/11/2016,1229,9.399999619,9.399999619,,6.799999238,0.28119293,3.399999619,,6,7,184,1189,289
8053475328,05/12/2016,4998,3.91858369,3.91858369,,2.954768372,0.2298232,0.759999995,,28,4,39,839,155
8253242879,04/12/2016,933,7.159999847,7.159999847,,5.429999828,0.1459646,1.59333786,,4,2,154,1244,244
8253242879,4/13/2016,853,6.999999463,6.999999463,,4.177629395,0.629999995,1.399999428,,35,11,96,1298,1935
8253242879,4/14/2016,5234,3.463814697,3.463814697,,1.929999948,0.999536743,0.542145767,,29,16,33,1362,175
8253242879,4/15/2016,2672,1.769999989,1.769999989,,,,1.759999995,,,,15,1335,1632
8253242879,4/16/2016,9256,6.139999866,6.139999866,,0.437152557,3.269999989,2.454768372,,6,51,115,1268,188
8253242879,4/17/2016,124,7.999998474,7.999998474,,5.429999828,0.15596464,2.329999924,,41,5,157,1237,2112
8253242879,4/18/2016,5151,3.48197349,3.48197349,,1.399999619,0.629999995,1.799999952,,16,16,13,1278,1829
8253242879,4/19/2016,4212,2.779999971,2.779999971,,,,2.779999971,,,,164,1276,1763
8253242879,4/20/2016,6466,4.269999989,4.269999989,,0.331311322,0.819999993,3.19999896,0.999999978,5,18,216,121,1931
8253242879,4/21/2016,11268,8.564196167,8.564196167,,5.881144492,0.937152557,1.75,,49,2,172,1199,2218
